half_spread_cents,flat_fee_cents,fee_rate_pct,final_bankroll,pnl,roi_pct,n_trades,win_rate,max_drawdown_pct,sharpe_daily
5.0,0.0,0.0,209309.3935418644,209209.3935418644,209209.39354186438,11561,0.5342963411469596,-77.02212835334342,3.978381063976205
5.0,0.0,1.0,149583.79059724274,149483.79059724274,149483.79059724274,11561,0.5342963411469596,-79.41972324928255,2.9059325928601902
5.0,0.0,2.0,86029.50761514847,85929.50761514847,85929.50761514847,11561,0.5342963411469596,-98.05684406957073,1.992067669575106
5.0,0.0,3.0,28.542614575831603,-71.4573854241684,-71.4573854241684,5146,0.5336183443451225,-99.4511672824265,-0.01813283486267811
5.0,0.0,4.0,29.70558109784964,-70.29441890215035,-70.29441890215035,2031,0.5258493353028065,-91.59991980026834,-0.24392980238363454
5.0,0.3,0.0,173682.0713493304,173582.0713493304,173582.0713493304,11561,0.5342963411469596,-78.58205856471476,3.338058442042862
5.0,0.3,1.0,108599.3934263718,108499.3934263718,108499.39342637181,11561,0.5342963411469596,-86.67220932313198,2.194547883854101
5.0,0.3,2.0,53482.09787282072,53382.09787282072,53382.09787282071,11537,0.5341943312819624,-99.75506772474542,1.6926011730955721
5.0,0.3,3.0,27.69752572161438,-72.30247427838562,-72.30247427838562,4788,0.5355054302422724,-97.74725564731011,-0.06554878662504715
5.0,0.3,4.0,28.539985798321503,-71.46001420167849,-71.46001420167849,1260,0.526984126984127,-91.30525006167998,-0.3504184904657162
5.0,0.5,0.0,150027.68525141227,149927.68525141227,149927.68525141227,11561,0.5342963411469596,-79.56318867281702,2.9132551528704957
5.0,0.5,1.0,86310.64616105573,86210.64616105573,86210.64616105573,11561,0.5342963411469596,-97.90947092452134,1.9892207976453344
5.0,0.5,2.0,28.37861594307568,-71.62138405692431,-71.62138405692431,5157,0.5338375024238898,-99.47674721655488,-0.01748730060182538
5.0,0.5,3.0,29.780079241352475,-70.21992075864753,-70.21992075864753,2095,0.5279236276849641,-91.61550889808322,-0.24141841739249031
5.0,0.5,4.0,28.51185977582042,-71.48814022417957,-71.48814022417957,1076,0.5241635687732342,-90.8713145056818,-0.3835353003512187
5.0,1.0,0.0,86507.82801020902,86407.82801020902,86407.82801020902,11561,0.5342963411469596,-97.77520202315209,1.9861633646728827
5.0,1.0,1.0,29.344588927826518,-70.65541107217348,-70.65541107217348,5160,0.5337209302325582,-99.4811937534019,-0.01655023755028424
5.0,1.0,2.0,28.154670372986516,-71.84532962701348,-71.84532962701348,2098,0.5276453765490944,-92.10762014310913,-0.24564867577272015
5.0,1.0,3.0,28.548793459078304,-71.4512065409217,-71.4512065409217,1076,0.5241635687732342,-90.8992717226475,-0.3819453993727532
5.0,1.0,4.0,29.08504655761551,-70.91495344238449,-70.91495344238449,994,0.5291750503018109,-89.62090361277919,-0.446709153758611
